0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.9463300814678884,0.8403391118153853,0.7561597992673905,0.7205848435812556,0.7077544138497216,0.7167598306660641,0.7970624135802249,0.8522491712929126,0.8928549611632303,0.8738374771484403,0.7897479937980232,0.6924851883633517,0.6178964057466069,0.5942094844609394,0.6445106775214963,0.7348552357240054,0.8436039857594608,0.9460072671717934,0.9736918138302784,0.9411517658189964,0.868226905642958,0.7943754630513875,0.7897479937980232,0.8842613544334109,0.9667660162822442,1.0,0.9613800912762132,0.6416609479656419,0.4924599466175928,0.3538772069248608,0.22786893531129304,0.08911428695377173,0.024715856229864275,0.0988634249194571,0.17301099360904992,0.24839128097964186,0.7545423432991676,0.7529214126551972,0.7197365974442816,0.6301331660561587,0.6335171045900699,0.6853916831387886,0.6529852504646441,0.7472204654225172,0.7721480324362117,0.7866478915719535,0.7167598306660641,0.6723439792172883,0.4053701823372821,0.254465314360492,0.19926560339505625,0.22786893531129304,0.254465314360492,0.3222553387607481,0.4323509061487533,0.4924599466175928,0.499847258282674,0.4943171245972855,0.4754189869944917,0.454395488117189
0.8567058737562386,0.758474339934391,0.642529405317179,0.5849340717735979,0.6026564686553099,0.6736902906107886,0.7694237791813942,0.8456102322392877,0.8607906856055405,0.8478409772592462,0.7595408616797731,0.6603405554844297,0.5737559573049359,0.5695076030009406,0.6111042971159577,0.727235930973185,0.8417723445079515,0.9759659031670268,1.0,0.9578262852211514,0.912821663359694,0.821329263638663,0.8144008753389409,0.879397821734907,0.9190083583162636,0.9566987671314106,0.9107500926415694,0.6289473297971234,0.4438218941403124,0.2597271182047089,0.0837594788475667,0.21036293259670388,0.1413068295432077,0.0837594788475667,0.05194542364094178,0.13938419805740454,0.7437452807470896,0.7412013119129212,0.7065341477160385,0.6345001134402951,0.6454623881756235,0.6832353748467551,0.6031040412893417,0.655830259850492,0.6859943405700353,0.7023205695456368,0.6255057317078336,0.6133080702149823,0.4462471684482538,0.3484604951435113,0.2597271182047089,0.2597271182047089,0.23346564233776604,0.2938476904649435,0.3949218944959795,0.456410831679847,0.488397491897474,0.5131829292117215,0.5073661393435726,0.488397491897474
0.8788583455654692,0.7602478659640192,0.6572927199543234,0.5985581551705567,0.6059939453073848,0.6656560657670885,0.7715980433937218,0.8421208611499795,0.8520724131552869,0.8115343414514944,0.7416553694533522,0.6381777271108734,0.5475301378408739,0.5358585284259534,0.6077303212023785,0.6981082370540989,0.8464890609112207,0.9464035412037248,1.0,0.9555450725471434,0.9080485450506478,0.815097271277383,0.8037058529075749,0.8643507464308905,0.9218687210677206,0.9343576595918368,0.8860230702003712,0.6235626253508603,0.4415224164831416,0.2839210623611174,0.11476828720122215,0.23068140232427264,0.1623068682902989,0.09738412097417933,0.032461373658059775,0.09181462976097772,0.7529359464889954,0.7448452997421312,0.6981082370540989,0.6269332586914894,0.637764800683227,0.6886097232073329,0.59013670256423,0.6608899705805115,0.6672371987921948,0.6813022922960718,0.6265129212264069,0.5967950934463552,0.4385290096535146,0.35854759116708285,0.2676833446896464,0.2617119612951068,0.2295365744024443,0.2839210623611174,0.3799506373573287,0.4415224164831416,0.4590731488048886,0.4642089933021464,0.4863792810738917,0.4726447347753422
0.8963689779177071,0.7698890755294554,0.679753875993617,0.6007547062409088,0.6159112604235644,0.6816888468192552,0.7715980433937218,0.8421208611499795,0.8520724131552869,0.8115343414514944,0.7416553694533522,0.6381777271108734,0.5603701922576867,0.5402649313029535,0.6077303212023785,0.6981082370540989,0.8464890609112207,0.9610430757602944,1.0,0.9651460248662213,0.9146967689545714,0.815097271277383,0.8037058529075749,0.8643507464308905,0.9218687210677206,0.9343576595918368,0.9045605095790936,0.6235626253508603,0.4415224164831416,0.2617119612951068,0.11476828720122215,0.2295365744024443,0.1623068682902989,0.09738412097417933,0.032461373658059775,0.09181462976097772,0.7494290063884894,0.7448452997421312,0.6981082370540989,0.6269332586914894,0.6496331136088699,0.6886097232073329,0.59013670256423,0.653272543281984,0.6878441757519732,0.6813022922960718,0.6265129212264069,0.588348405414552,0.4556170910033236,0.35854759116708285,0.2676833446896464,0.2617119612951068,0.23068140232427264,0.2839210623611174,0.3799506373573287,0.4415224164831416,0.482026806245133,0.4869206048708966,0.5013154455776425,0.4928359257770935
0.8894658438174357,0.7694237791813942,0.6704783996548059,0.5826229838277955,0.5922689548176561,0.6570634109109303,0.7694237791813942,0.8232980941031702,0.8375947884756669,0.8249351967222331,0.7382831851815782,0.6603405554844297,0.593634155910137,0.5652273181728308,0.6378931863684755,0.7379176079444161,0.8567058737562386,0.9617621890908448,1.0,0.9578262852211514,0.912821663359694,0.821329263638663,0.8144008753389409,0.879397821734907,0.9407716344648724,0.9566987671314106,0.915478223534446,0.6289473297971234,0.4438218941403124,0.2597271182047089,0.0837594788475667,0.2090762970861068,0.1413068295432077,0.0837594788475667,0.05194542364094178,0.13938419805740454,0.7620236075171056,0.7412013119129212,0.6961462029543432,0.6255057317078336,0.6454623881756235,0.6832353748467551,0.6031040412893417,0.6688666704014188,0.7065341477160385,0.7023205695456368,0.6454623881756235,0.6039981915820863,0.4462471684482538,0.3484604951435113,0.2597271182047089,0.2597271182047089,0.23346564233776604,0.2938476904649435,0.3949218944959795,0.4510585977538431,0.4651943984899221,0.4900521465253319,0.4850712500726661,0.488397491897474
0.892226101237986,0.7738710515934694,0.6741619850024709,0.6203478545736716,0.635998728003816,0.7039215993116904,0.8172989221147227,0.8695859792343128,0.8798620933821313,0.8614724786437893,0.7658438835249545,0.6779015871037275,0.5982183284882918,0.5578852525888991,0.6235094585840861,0.7102776795187019,0.8588599707974531,0.9772697579354848,1.0,0.9867094332264073,0.91492002474828,0.8145447477379101,0.8062257748298549,0.8692628932193585,0.9295401787013968,0.9439339150359288,0.8959960874713934,0.6180796646955086,0.43252589712685785,0.2702474937259706,0.10056022847309863,0.2382048971656709,0.14990633779917228,0.1185113657849943,0.052999894000318,0.12085835334404366,0.7588429986691669,0.7362980588461945,0.6999197385768158,0.6162591020819703,0.6382032362707954,0.6922524706680846,0.5863618547612908,0.6602689271651174,0.6999197385768158,0.6836780897009049,0.6262067002681097,0.5944499865563577,0.47047668869641296,0.3747658444979307,0.2969886314171154,0.2931809273806454,0.26072500472698745,0.31622776601683794,0.4139424049390705,0.4559223273095164,0.4977477362969761,0.5028011423654931,0.524672182297103,0.5089093868705349
0.8740966444394033,0.7738710515934694,0.6508421510765706,0.6000936256539989,0.6148901427413269,0.6873659215529669,0.7850427598745566,0.8565674901422183,0.878264376259644,0.8650517942537157,0.7749592232839151,0.6737451923907605,0.6180796646955086,0.5810683689878517,0.6469461537428727,0.741998516004452,0.8588599707974531,0.9624990879902288,1.0,0.9772697579354848,0.9313515610858654,0.8380019039424886,0.8309328722599962,0.8972492294648576,0.9376638433607576,0.9554691770615138,0.91492002474828,0.6417146973608978,0.452831292840149,0.26180016394703925,0.07495316889958614,0.2133204584129897,0.12085835334404366,0.08545976121261313,0.06704015231539909,0.14221363894199315,0.7588429986691669,0.7562473883323833,0.7102776795187019,0.6382032362707954,0.6469461537428727,0.6971047670040531,0.6153468009125085,0.691034072884717,0.6999197385768158,0.716577383167663,0.6382032362707954,0.6257579673546835,0.4553057992015002,0.3418390448504525,0.26499947000159,0.26499947000159,0.2382048971656709,0.3081295510409852,0.40293864366898063,0.4656757805429327,0.4983117565757134,0.5,0.5116617562501508,0.4983117565757134
0.8567058737562386,0.7379176079444161,0.642529405317179,0.5849340717735979,0.6026564686553099,0.6736902906107886,0.7694237791813942,0.8456102322392877,0.8607906856055405,0.8249351967222331,0.7595408616797731,0.6603405554844297,0.593634155910137,0.5881543387358222,0.6378931863684755,0.727235930973185,0.8567058737562386,0.9617621890908448,1.0,0.9578262852211514,0.912821663359694,0.844332874663774,0.8144008753389409,0.879397821734907,0.9407716344648724,0.9566987671314106,0.8967170440538086,0.6276589419713459,0.4419942052741783,0.2797346672828924,0.09578262852211514,0.18729188846311487,0.1184537909635312,0.07346192261623588,0.05194542364094178,0.1413068295432077,0.7620236075171056,0.7412013119129212,0.6961462029543432,0.6471324100824876,0.6340747026560042,0.6832353748467551,0.6031040412893417,0.6772854614785964,0.7065341477160385,0.7023205695456368,0.6454623881756235,0.6133080702149823,0.4136108486981698,0.3350379153902668,0.2597271182047089,0.2597271182047089,0.23346564233776604,0.2938476904649435,0.3949218944959795,0.4283529368781193,0.4651943984899221,0.4900521465253319,0.4789131426105757,0.488397491897474
0.8740966444394033,0.741998516004452,0.6508421510765706,0.5968079886202085,0.6148901427413269,0.6873659215529669,0.7850427598745566,0.8627757660434778,0.878264376259644,0.8650517942537157,0.7967631145291285,0.6922524706680846,0.6311217051738698,0.5863618547612908,0.6438996362578827,0.7220445378276478,0.8440139516393066,0.9624990879902288,1.0,0.9772697579354848,0.9084497228115624,0.8380019039424886,0.8326214187530201,0.8972492294648576,0.9376638433607576,0.9554691770615138,0.8959960874713934,0.6167147465819878,0.4509665026549687,0.26180016394703925,0.07495316889958614,0.1896181852559909,0.12764064725415908,0.07495316889958614,0.06704015231539909,0.14221363894199315,0.7442664739659196,0.7438889611473299,0.7102776795187019,0.6075369318778123,0.6262067002681097,0.6640867683932997,0.5925568289249715,0.6691433396431321,0.6999197385768158,0.6971047670040531,0.6180796646955086,0.6042917667202182,0.4553057992015002,0.3418390448504525,0.26499947000159,0.2883505980845719,0.26180016394703925,0.3081295510409852,0.423999152002544,0.4886348789677423,0.4983117565757134,0.5236003278940785,0.5116617562501508,0.4983117565757134
0.8588599707974531,0.741998516004452,0.6469461537428727,0.6000936256539989,0.6056846808235038,0.6889986220041341,0.7949984100047699,0.8795427821419363,0.9019330053099374,0.8650517942537157,0.7967631145291285,0.6922524706680846,0.6311217051738698,0.5863618547612908,0.6203478545736716,0.7220445378276478,0.8440139516393066,0.9439339150359288,1.0,0.9772697579354848,0.9313515610858654,0.8585328483438437,0.8326214187530201,0.8972492294648576,0.9463115860949436,0.9554691770615138,0.9106115984030004,0.6404001558014815,0.474637650083097,0.2854131639523716,0.12085835334404366,0.1910938354123028,0.12085835334404366,0.052999894000318,0.07495316889958614,0.14417529904228596,0.7442664739659196,0.7438889611473299,0.7003209537078319,0.6297850533977017,0.6469461537428727,0.6836780897009049,0.5925568289249715,0.691034072884717,0.7320895137753137,0.6971047670040531,0.6382032362707954,0.6042917667202182,0.4553057992015002,0.3223857693349117,0.2334403179026105,0.26180016394703925,0.2417167066880873,0.3081295510409852,0.4146204437308302,0.4656757805429327,0.5,0.5,0.5116617562501508,0.4886348789677423
